Customer Id,Name-Mont,Month date,Join date,Last date,Complain,Hour,First Name,Last Name,email id,Number,Name-com,Services,gender,Month,Final,State,Region,Monthcount,Connection type,Plan,Plan Category,Capacity,Data Utilization1,Data Uti Cat,Upgradation Type,Data Usage,Data Utilization,Week,Response time sec,Wait time s,Call Time sec,Complain Type,Final detail,Ticket ID,Status,joining duration,Complain and date duration,closer date,day,SLA Category,Technical Knowledge,Resolution Provide,Call take time,Final Score,Reason
S0087,S0087-10,18-Oct-21,21-Jan-21,17-Nov-21,19-Oct-21,20,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Oct,Retain,Arunachal Pradesh,North-East,10,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-43,14,20-Nov,583,Call Quality,FCR,T3-3400,Close,300,29,19-Oct-21,0,Within SLA,2,4,5,4,
S0087,S0087-10,18-Oct-21,21-Jan-21,17-Nov-21,22-Oct-21,18,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Oct,Retain,Arunachal Pradesh,North-East,10,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-43,14,20-Nov,308,Volte related Issue,FCR,T3-3401,Close,300,26,22-Oct-21,0,Within SLA,4,4,5,4,
S0087,S0087-10,18-Oct-21,21-Jan-21,17-Nov-21,25-Oct-21,10,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Oct,Retain,Arunachal Pradesh,North-East,10,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-43,14,20-Nov,404,Weak indoor Coverage,FCR,T3-3402,Close,300,23,25-Oct-21,0,Within SLA,5,5,5,5,
S0087,S0087-2,20-Feb-21,21-Jan-21,17-Nov-21,21-Feb-21,21,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Feb,Retain,Arunachal Pradesh,North-East,2,Prepaid,199,Till 1.5 GB,45,57.78,50-60,Plan 299 3 GB+1 OTT,26,< 90 %,Week-8,104,> 60,678,Data Speed Issue,No FCR,T3-3405,Close,300,269,22-Feb-21,1,Above SLA,0,3,1,1,New site already plan onair in 120 days
S0087,S0087-3,22-Mar-21,21-Jan-21,17-Nov-21,23-Mar-21,19,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Mar,Retain,Arunachal Pradesh,North-East,3,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-13,61,> 60,669,Data Speed Issue,No FCR,T3-3406,Close,300,239,24-Mar-21,1,Above SLA,2,2,1,2,New site already plan onair in 120 days
S0087,S0087-4,21-Apr-21,21-Jan-21,17-Nov-21,22-Apr-21,10,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Apr,Retain,Arunachal Pradesh,North-East,4,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-17,87,> 60,249,NW Fluctuation,FCR,T3-3408,Close,300,209,22-Apr-21,0,Within SLA,5,4,3,4,
S0087,S0087-4,21-Apr-21,21-Jan-21,17-Nov-21,25-Apr-21,21,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Apr,Retain,Arunachal Pradesh,North-East,4,Prepaid,199,Till 1.5 GB,45,82.22,81-90,Plan 249 3 GB,37,< 90 %,Week-17,87,> 60,352,Data Speed Issue,No FCR,T3-3407,Close,300,206,26-Apr-21,1,Above SLA,0,2,2,1,"Near by area Utilize ,New Solution require"
S0087,S0087-5,21-May-21,21-Jan-21,17-Nov-21,22-May-21,16,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,May,Retain,Arunachal Pradesh,North-East,5,Prepaid,199,Till 1.5 GB,45,60,50-60,Plan 299 3 GB+1 OTT,27,< 90 %,Week-21,46,40-50,481,Data Speed Issue,No FCR,T3-3409,Close,300,179,23-May-21,1,Above SLA,3,2,3,3,Near by area media issue
S0087,S0087-5,21-May-21,21-Jan-21,17-Nov-21,25-May-21,20,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,May,Retain,Arunachal Pradesh,North-East,5,Prepaid,199,Till 1.5 GB,45,60,50-60,Plan 299 3 GB+1 OTT,27,< 90 %,Week-21,46,40-50,624,Weak indoor Coverage,FCR,T3-3410,Close,300,176,25-May-21,0,Within SLA,5,5,3,4,
S0087,S0087-6,20-Jun-21,21-Jan-21,17-Nov-21,21-Jun-21,17,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Jun,Retain,Arunachal Pradesh,North-East,6,Prepaid,199,Till 1.5 GB,45,60,50-60,Plan 299 3 GB+1 OTT,27,< 90 %,Week-26,93,> 60,587,NW Fluctuation,FCR,T3-3411,Close,300,149,21-Jun-21,0,Within SLA,1,5,2,3,
S0087,S0087-7,20-Jul-21,21-Jan-21,17-Nov-21,21-Jul-21,18,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Jul,Retain,Arunachal Pradesh,North-East,7,Prepaid,199,Till 1.5 GB,45,97.78,> 95,Plan 299 3 GB+1 OTT,44,> 90%,Week-30,70,> 60,728,Data Speed Issue,No FCR,T3-3412,Close,300,119,22-Jul-21,1,Above SLA,1,3,0,1,Near by area media issue
S0087,S0087-7,20-Jul-21,21-Jan-21,17-Nov-21,24-Jul-21,4,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Jul,Retain,Arunachal Pradesh,North-East,7,Prepaid,199,Till 1.5 GB,45,97.78,> 95,Plan 299 3 GB+1 OTT,44,> 90%,Week-30,70,> 60,317,Internet Not Working/Mobile setting,FCR,T3-3413,Close,300,116,24-Jul-21,0,Within SLA,5,4,0,3,
S0087,S0087-8,19-Aug-21,21-Jan-21,17-Nov-21,20-Aug-21,13,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Aug,Retain,Arunachal Pradesh,North-East,8,Prepaid,199,Till 1.5 GB,45,84.44,81-90,Plan 249 3 GB,38,< 90 %,Week-34,30,21-30,403,NW Fluctuation,FCR,T3-3414,Close,300,89,20-Aug-21,0,Within SLA,2,5,4,4,
S0087,S0087-9,18-Sep-21,21-Jan-21,17-Nov-21,19-Sep-21,9,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Sep,Retain,Arunachal Pradesh,North-East,9,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-38,118,> 60,132,NW Fluctuation,FCR,T3-3415,Close,300,59,19-Sep-21,0,Within SLA,4,5,3,4,
S0087,S0087-9,18-Sep-21,21-Jan-21,17-Nov-21,22-Sep-21,21,Natal,Cordel,ncordel2e@psu.edu,8706701303,Natal-Cordel,"Voice,Data",Female,Sep,Retain,Arunachal Pradesh,North-East,9,Prepaid,199,Till 1.5 GB,45,75.56,61-80,Plan 299 3 GB+1 OTT,34,< 90 %,Week-38,118,> 60,445,Weak indoor Coverage,FCR,T3-3416,Close,300,56,22-Sep-21,0,Within SLA,5,5,1,4,
S0088,S0088-10,21-Oct-21,24-Jan-21,,22-Oct-21,10,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Oct,Retain,Arunachal Pradesh,North-East,10,Postpaid,599,Till 5 GB,150,90,81-90,Plan 649 7 GB,135,< 90 %,Week-43,135,> 60,837,Volte related Issue,FCR,T3-3418,Close,,,22-Oct-21,0,Within SLA,5,5,3,4,
S0088,S0088-10,21-Oct-21,24-Jan-21,,25-Oct-21,15,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Oct,Retain,Arunachal Pradesh,North-East,10,Postpaid,599,Till 5 GB,150,90,81-90,Plan 649 7 GB,135,< 90 %,Week-43,135,> 60,449,Data Speed Issue,FCR,T3-3417,Close,,,25-Oct-21,0,Within SLA,4,4,3,4,
S0088,S0088-11,20-Nov-21,24-Jan-21,,21-Nov-21,1,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Nov,Retain,Arunachal Pradesh,North-East,11,Postpaid,599,Till 5 GB,150,98.67,> 95,Plan 799 10 GB+1 OTT app,148,> 90%,Week-47,107,> 60,460,Data Speed Issue,FCR,T3-3420,Close,,,21-Nov-21,0,Within SLA,3,4,1,3,
S0088,S0088-11,20-Nov-21,24-Jan-21,,24-Nov-21,9,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Nov,Retain,Arunachal Pradesh,North-East,11,Postpaid,599,Till 5 GB,150,98.67,> 95,Plan 799 10 GB+1 OTT app,148,> 90%,Week-47,107,> 60,276,Bill Related Query,No FCR,T3-3419,Close,,,25-Nov-21,1,Above SLA,2,1,2,2,Billing shown higher amount
S0088,S0088-11,20-Nov-21,24-Jan-21,,27-Nov-21,18,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Nov,Retain,Arunachal Pradesh,North-East,11,Postpaid,599,Till 5 GB,150,98.67,> 95,Plan 799 10 GB+1 OTT app,148,> 90%,Week-47,107,> 60,722,Volte related Issue,FCR,T3-3421,Close,,,27-Nov-21,0,Within SLA,5,4,1,3,
S0088,S0088-12,20-Dec-21,24-Jan-21,,21-Dec-21,20,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Dec,Retain,Arunachal Pradesh,North-East,12,Postpaid,599,Till 5 GB,150,92,> 90,Plan 799 10 GB+1 OTT app,138,> 90%,Week-52,32,30-40,640,Bill Related Query,FCR,T3-3422,Close,,,21-Dec-21,0,Within SLA,5,5,3,4,
S0088,S0088-2,23-Feb-21,24-Jan-21,,24-Feb-21,11,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Postpaid,599,Till 5 GB,150,96,> 95,Plan 799 10 GB+1 OTT app,144,> 90%,Week-9,34,30-40,561,Volte related Issue,FCR,T3-3425,Close,,,24-Feb-21,0,Within SLA,5,5,3,4,
S0088,S0088-2,23-Feb-21,24-Jan-21,,27-Feb-21,12,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Postpaid,599,Till 5 GB,150,96,> 95,Plan 799 10 GB+1 OTT app,144,> 90%,Week-9,34,30-40,787,Internet Not Working/Mobile setting,FCR,T3-3424,Close,,,27-Feb-21,0,Within SLA,1,4,3,3,
S0088,S0088-2,23-Feb-21,24-Jan-21,,2-Mar-21,9,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Postpaid,599,Till 5 GB,150,96,> 95,Plan 799 10 GB+1 OTT app,144,> 90%,Week-9,34,30-40,342,Bill Related Query,No FCR,T3-3423,Close,,,3-Mar-21,1,Above SLA,2,2,3,2,Customer Profile detail issue
S0088,S0088-3,25-Mar-21,24-Jan-21,,26-Mar-21,23,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-13,149,> 60,624,Volte related Issue,FCR,T3-3428,Close,,,26-Mar-21,0,Within SLA,4,4,2,3,
S0088,S0088-3,25-Mar-21,24-Jan-21,,29-Mar-21,17,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Apr,Retain,Arunachal Pradesh,North-East,4,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-13,149,> 60,251,DND service related,FCR,T3-3427,Close,,,29-Mar-21,0,Within SLA,4,4,3,4,
S0088,S0088-3,25-Mar-21,24-Jan-21,,1-Apr-21,20,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Apr,Retain,Arunachal Pradesh,North-East,4,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-13,149,> 60,537,Data Speed Issue,FCR,T3-3426,Close,,,1-Apr-21,0,Within SLA,4,4,3,4,
S0088,S0088-4,24-Apr-21,24-Jan-21,,25-Apr-21,22,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Apr,Retain,Arunachal Pradesh,North-East,4,Postpaid,599,Till 5 GB,150,96.67,> 95,Plan 799 10 GB+1 OTT app,145,> 90%,Week-17,12,20-Nov,695,Bill Related Query,FCR,T3-3429,Close,,,25-Apr-21,0,Within SLA,4,5,5,5,
S0088,S0088-5,24-May-21,24-Jan-21,,31-May-21,19,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Postpaid,599,Till 5 GB,150,93.33,> 90,Plan 799 10 GB+1 OTT app,140,> 90%,Week-22,79,> 60,404,Volte related Issue,FCR,T3-3430,Close,,,31-May-21,0,Within SLA,5,5,1,4,
S0088,S0088-6,23-Jun-21,24-Jan-21,,24-Jun-21,20,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Postpaid,599,Till 5 GB,150,93.33,> 90,Plan 799 10 GB+1 OTT app,140,> 90%,Week-26,139,> 60,654,Internet Not Working/Mobile setting,FCR,T3-3431,Close,,,24-Jun-21,0,Within SLA,4,5,3,4,
S0088,S0088-7,23-Jul-21,24-Jan-21,,30-Jul-21,20,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,99.33,> 95,Plan 799 10 GB+1 OTT app,149,> 90%,Week-30,77,> 60,370,NW Fluctuation,FCR,T3-3432,Close,,,30-Jul-21,0,Within SLA,4,5,2,4,
S0088,S0088-8,22-Aug-21,24-Jan-21,,23-Aug-21,9,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,96.67,> 95,Plan 799 10 GB+1 OTT app,145,> 90%,Week-35,7,0-10,738,Internet Not Working/Mobile setting,FCR,T3-3435,Close,,,23-Aug-21,0,Within SLA,1,5,5,4,
S0088,S0088-8,22-Aug-21,24-Jan-21,,26-Aug-21,19,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,96.67,> 95,Plan 799 10 GB+1 OTT app,145,> 90%,Week-35,7,0-10,326,DND service related,FCR,T3-3434,Close,,,26-Aug-21,0,Within SLA,5,5,5,5,
S0088,S0088-8,22-Aug-21,24-Jan-21,,29-Aug-21,15,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Sep,Retain,Arunachal Pradesh,North-East,9,Postpaid,599,Till 5 GB,150,96.67,> 95,Plan 799 10 GB+1 OTT app,145,> 90%,Week-35,7,0-10,237,Bill Related Query,FCR,T3-3433,Close,,,29-Aug-21,0,Within SLA,4,4,5,4,
S0088,S0088-9,21-Sep-21,24-Jan-21,,22-Sep-21,23,Valida,Bramford,vbramford2f@nsw.gov.au,8706701307,Valida-Bramford,"text,voice,data,Video",Male,Sep,Retain,Arunachal Pradesh,North-East,9,Postpaid,599,Till 5 GB,150,93.33,> 90,Plan 799 10 GB+1 OTT app,140,> 90%,Week-39,135,> 60,890,Bill Related Query,FCR,T3-3436,Close,,,22-Sep-21,0,Within SLA,5,5,3,4,
S0089,S0089-1,7-Jan-21,7-Jan-21,,8-Jan-21,10,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Jan,New,Arunachal Pradesh,North-East,1,Prepaid,299,Till 2.5 GB,75,80,61-80,Plan 399 4 GB+1 OTT,60,< 90 %,Week-2,99,> 60,209,DND service related,FCR,T3-3440,Close,,,8-Jan-21,0,Within SLA,5,4,1,3,
S0089,S0089-10,4-Oct-21,7-Jan-21,,8-Oct-21,19,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Oct,Retain,Arunachal Pradesh,North-East,10,Prepaid,299,Till 2.5 GB,75,89.33,81-90,Plan249 4 GB,67,< 90 %,Week-41,144,> 60,200,NW Fluctuation,FCR,T3-3437,Close,,,8-Oct-21,0,Within SLA,2,4,2,3,
S0089,S0089-11,3-Nov-21,7-Jan-21,,4-Nov-21,20,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Nov,Retain,Arunachal Pradesh,North-East,11,Prepaid,299,Till 2.5 GB,75,85.33,81-90,Plan249 4 GB,64,< 90 %,Week-45,67,> 60,388,Data Speed Issue,FCR,T3-3438,Close,,,4-Nov-21,0,Within SLA,4,5,2,4,
S0089,S0089-12,3-Dec-21,7-Jan-21,,7-Dec-21,13,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Dec,Retain,Arunachal Pradesh,North-East,12,Prepaid,299,Till 2.5 GB,75,98.67,> 95,Plan 399 4.5 GB+1 OTT,74,> 90%,Week-49,56,50-60,250,NW Fluctuation,FCR,T3-3439,Close,,,7-Dec-21,0,Within SLA,5,5,2,4,
S0089,S0089-2,6-Feb-21,7-Jan-21,,7-Feb-21,18,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Prepaid,299,Till 2.5 GB,75,86.67,81-90,Plan249 4 GB,65,< 90 %,Week-6,148,> 60,586,Call Quality,FCR,T3-3441,Close,,,7-Feb-21,0,Within SLA,4,4,2,3,
S0089,S0089-3,8-Mar-21,7-Jan-21,,12-Mar-21,11,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Prepaid,299,Till 2.5 GB,75,77.33,61-80,Plan 399 4 GB+1 OTT,58,< 90 %,Week-11,92,> 60,479,Call Quality,FCR,T3-3442,Close,,,12-Mar-21,0,Within SLA,5,5,3,4,
S0089,S0089-6,6-Jun-21,7-Jan-21,,10-Jun-21,13,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Prepaid,299,Till 2.5 GB,75,82.67,81-90,Plan249 4 GB,62,< 90 %,Week-24,114,> 60,524,NW Fluctuation,FCR,T3-3444,Close,,,10-Jun-21,0,Within SLA,4,5,1,3,
S0089,S0089-6,6-Jun-21,7-Jan-21,,13-Jun-21,9,Morten,Askam,maskam2g@gizmodo.com,8706701315,Morten-Askam,"text,voice,data,Video",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Prepaid,299,Till 2.5 GB,75,82.67,81-90,Plan249 4 GB,62,< 90 %,Week-24,114,> 60,787,DND service related,FCR,T3-3443,Close,,,13-Jun-21,0,Within SLA,5,4,1,3,
S0090,S0090-1,4-Jan-21,4-Jan-21,,5-Jan-21,9,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Jan,New,Arunachal Pradesh,North-East,1,Postpaid,599,Till 5 GB,150,89.33,81-90,Plan 649 7 GB,134,< 90 %,Week-2,95,> 60,833,Volte related Issue,FCR,T3-3447,Close,,,5-Jan-21,0,Within SLA,4,4,3,4,
S0090,S0090-10,1-Oct-21,4-Jan-21,,8-Oct-21,18,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Oct,Retain,Arunachal Pradesh,North-East,10,Postpaid,599,Till 5 GB,150,99.33,> 95,Plan 799 10 GB+1 OTT app,149,> 90%,Week-40,48,40-50,588,NW Fluctuation,FCR,T3-3445,Close,,,8-Oct-21,0,Within SLA,5,4,3,4,
S0090,S0090-11,1-Nov-21,4-Jan-21,,2-Nov-21,21,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Nov,Retain,Arunachal Pradesh,North-East,11,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-45,150,> 60,367,Data Speed Issue,FCR,T3-3446,Close,,,2-Nov-21,0,Within SLA,5,5,2,4,
S0090,S0090-2,3-Feb-21,4-Jan-21,,4-Feb-21,5,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Postpaid,599,Till 5 GB,150,90,81-90,Plan 649 7 GB,135,< 90 %,Week-6,15,20-Nov,334,Data Speed Issue,FCR,T3-3448,Close,,,4-Feb-21,0,Within SLA,1,5,5,4,
S0090,S0090-3,5-Mar-21,4-Jan-21,,6-Mar-21,5,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Postpaid,599,Till 5 GB,150,95.33,> 95,Plan 799 10 GB+1 OTT app,143,> 90%,Week-10,74,> 60,496,Bill Related Query,FCR,T3-3449,Close,,,6-Mar-21,0,Within SLA,5,5,2,4,
S0090,S0090-5,4-May-21,4-Jan-21,,5-May-21,11,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,May,Retain,Arunachal Pradesh,North-East,5,Postpaid,599,Till 5 GB,150,86.67,81-90,Plan 649 7 GB,130,< 90 %,Week-19,26,21-30,427,Call Quality,FCR,T3-3450,Close,,,5-May-21,0,Within SLA,1,4,4,3,
S0090,S0090-6,3-Jun-21,4-Jan-21,,7-Jun-21,19,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Postpaid,599,Till 5 GB,150,96,> 95,Plan 799 10 GB+1 OTT app,144,> 90%,Week-23,115,> 60,198,Bill Related Query,FCR,T3-3451,Close,,,7-Jun-21,0,Within SLA,3,4,3,3,
S0090,S0090-7,3-Jul-21,4-Jan-21,,4-Jul-21,14,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Jul,Retain,Arunachal Pradesh,North-East,7,Postpaid,599,Till 5 GB,150,98.67,> 95,Plan 799 10 GB+1 OTT app,148,> 90%,Week-27,15,20-Nov,621,Data Speed Issue,FCR,T3-3452,Close,,,4-Jul-21,0,Within SLA,5,5,5,5,
S0090,S0090-8,2-Aug-21,4-Jan-21,,3-Aug-21,18,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-32,63,> 60,219,Data Speed Issue,FCR,T3-3454,Close,,,3-Aug-21,0,Within SLA,5,4,1,3,
S0090,S0090-8,2-Aug-21,4-Jan-21,,6-Aug-21,10,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-32,63,> 60,291,Volte related Issue,FCR,T3-3455,Close,,,6-Aug-21,0,Within SLA,4,4,2,3,
S0090,S0090-8,2-Aug-21,4-Jan-21,,9-Aug-21,13,Anderson,Moyle,amoyle2h@mapy.cz,8706701339,Anderson-Moyle,"text,voice,data,Video",Male,Aug,Retain,Arunachal Pradesh,North-East,8,Postpaid,599,Till 5 GB,150,94,> 90,Plan 799 10 GB+1 OTT app,141,> 90%,Week-32,63,> 60,184,Bill Related Query,No FCR,T3-3453,Close,,,10-Aug-21,1,Above SLA,0,0,1,0,Billing shown higher amount
S0091,S0091-2,5-Feb-21,5-Feb-21,4-Aug-21,6-Feb-21,11,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-6,148,> 60,474,Call Quality,FCR,T3-3456,Close,180,179,6-Feb-21,0,Within SLA,4,5,0,3,
S0091,S0091-2,5-Feb-21,5-Feb-21,4-Aug-21,9-Feb-21,23,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-6,148,> 60,326,Data Speed Issue,No FCR,T3-3457,Close,180,176,10-Feb-21,1,Above SLA,2,2,1,2,New site already plan onair in 120 days
S0091,S0091-2,5-Feb-21,5-Feb-21,4-Aug-21,12-Feb-21,14,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,Feb,Retain,Arunachal Pradesh,North-East,2,Prepaid,199,Till 1.5 GB,45,64.44,61-80,Plan 299 3 GB+1 OTT,29,< 90 %,Week-6,148,> 60,538,Weak indoor Coverage,FCR,T3-3458,Close,180,173,12-Feb-21,0,Within SLA,5,5,0,3,
S0091,S0091-3,7-Mar-21,5-Feb-21,4-Aug-21,8-Mar-21,6,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,Mar,Retain,Arunachal Pradesh,North-East,3,Prepaid,199,Till 1.5 GB,45,86.67,81-90,Plan 249 3 GB,39,< 90 %,Week-11,134,> 60,673,Data Speed Issue,No FCR,T3-3459,Close,180,149,9-Mar-21,1,Above SLA,1,3,0,1,"Near by area Utilize ,New Solution require"
S0091,S0091-5,6-May-21,5-Feb-21,4-Aug-21,7-May-21,22,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,May,Retain,Arunachal Pradesh,North-East,5,Prepaid,199,Till 1.5 GB,45,71.11,61-80,Plan 299 3 GB+1 OTT,32,< 90 %,Week-19,85,> 60,674,Weak indoor Coverage,FCR,T3-3460,Close,180,89,7-May-21,0,Within SLA,0,4,1,2,
S0091,S0091-6,5-Jun-21,5-Feb-21,4-Aug-21,6-Jun-21,21,Miner,Tame,mtame2i@wsj.com,8706701343,Miner-Tame,"Voice,Data",Male,Jun,Retain,Arunachal Pradesh,North-East,6,Prepaid,199,Till 1.5 GB,45,77.78,61-80,Plan 299 3 GB+1 OTT,35,< 90 %,Week-23,13,20-Nov,623,NW Fluctuation,FCR,T3-3461,Close,180,59,6-Jun-21,0,Within SLA,2,4,5,4,
